audit_id,flight_date,station_code,handler_name,turnaround_target_mins,turnaround_actual_mins,turnaround_variance_mins,is_on_time,baggage_delay_mins,safety_incident_flag
72427,2025-05-10 00:00:00,FRA,Swissport,120,67,-53,t,13,f
72428,2025-12-21 00:00:00,LHR,dnata,60,81,21,f,7,f
72429,2025-01-02 00:00:00,SIN,dnata,90,76,-14,t,15,f
72430,2025-08-19 00:00:00,JFK,Menzies,45,57,12,f,14,f
72431,2025-05-22 00:00:00,NRT,Menzies,90,53,-37,t,0,f
72432,2025-03-21 00:00:00,LHR,dnata,90,57,-33,t,16,f
72433,2025-11-14 00:00:00,NRT,WFS,45,39,-6,t,5,f
72434,2025-07-22 00:00:00,NRT,Menzies,45,73,28,f,32,f
72435,2025-06-17 00:00:00,FRA,dnata,45,32,-13,t,32,t
72436,2025-10-19 00:00:00,JFK,dnata,45,67,22,f,13,f
72437,2025-05-01 00:00:00,FRA,Menzies,60,64,4,f,28,f
72438,2025-10-16 00:00:00,SIN,Menzies,90,71,-19,t,14,f
72439,2025-05-02 00:00:00,JFK,Swissport,45,62,17,f,10,f
72440,2025-10-02 00:00:00,SIN,WFS,60,73,13,f,19,f
72441,2025-10-12 00:00:00,JFK,dnata,120,74,-46,t,9,f
72442,2025-10-12 00:00:00,LHR,Menzies,120,70,-50,t,13,f
72443,2025-11-12 00:00:00,SIN,Swissport,120,71,-49,t,16,f
72444,2025-08-15 00:00:00,FRA,dnata,90,80,-10,t,10,f
72445,2025-10-20 00:00:00,DXB,Menzies,120,68,-52,t,32,f
72446,2025-05-09 00:00:00,FRA,dnata,45,80,35,f,18,f
72447,2025-06-22 00:00:00,DXB,Menzies,90,79,-11,t,25,f
72448,2025-12-18 00:00:00,SIN,Menzies,120,84,-36,t,6,f
72449,2025-08-09 00:00:00,YUL,WFS,60,62,2,f,19,f
72451,2025-10-01 00:00:00,NRT,Swissport,45,87,42,f,20,f
72452,2025-11-15 00:00:00,YUL,Menzies,60,76,16,f,34,f
72453,2025-04-23 00:00:00,NRT,Menzies,120,69,-51,t,16,f
72454,2025-07-12 00:00:00,DXB,Menzies,45,40,-5,t,4,f
72455,2025-11-02 00:00:00,LHR,WFS,45,68,23,f,3,f
72456,2025-02-07 00:00:00,YUL,dnata,120,75,-45,t,4,f
72457,2025-10-23 00:00:00,JFK,Menzies,90,43,-47,t,35,f
72458,2025-06-28 00:00:00,LHR,Menzies,120,91,-29,t,22,f
72459,2025-08-14 00:00:00,DXB,Menzies,120,96,-24,t,23,f
72460,2025-09-15 00:00:00,YUL,Swissport,90,79,-11,t,10,f
72461,2025-03-04 00:00:00,SIN,Swissport,90,88,-2,t,22,f
72462,2025-12-07 00:00:00,YUL,WFS,45,91,46,f,12,f
72463,2025-02-20 00:00:00,DXB,Swissport,45,57,12,f,1,f
72464,2025-03-08 00:00:00,FRA,WFS,120,54,-66,t,13,f
72465,2025-02-11 00:00:00,DXB,Menzies,60,52,-8,t,22,f
72467,2025-08-02 00:00:00,LHR,Swissport,120,59,-61,t,10,f
72468,2025-05-09 00:00:00,JFK,WFS,60,39,-21,t,13,f
72469,2025-09-15 00:00:00,JFK,WFS,60,69,9,f,0,f
72470,2025-07-26 00:00:00,LHR,Menzies,120,91,-29,t,8,f
72471,2025-10-06 00:00:00,JFK,Swissport,90,88,-2,t,18,f
72472,2025-03-02 00:00:00,YUL,Menzies,90,72,-18,t,23,f
72473,2025-12-23 00:00:00,JFK,Menzies,120,90,-30,t,18,f
72474,2025-04-01 00:00:00,YUL,Menzies,60,62,2,f,2,f
72475,2025-04-15 00:00:00,FRA,Swissport,90,64,-26,t,25,f
72476,2025-05-07 00:00:00,LHR,dnata,45,68,23,f,37,f
72477,2025-07-23 00:00:00,NRT,Menzies,90,82,-8,t,18,f
72478,2025-11-30 00:00:00,LHR,WFS,45,50,5,f,10,f
72479,2025-03-02 00:00:00,NRT,Swissport,45,50,5,f,11,f
72480,2025-12-27 00:00:00,NRT,Menzies,45,49,4,f,25,f
72481,2025-04-04 00:00:00,FRA,dnata,90,60,-30,t,11,f
72482,2025-11-22 00:00:00,YUL,Menzies,60,75,15,f,2,f
72483,2025-06-26 00:00:00,DXB,Swissport,60,73,13,f,17,f
72484,2025-04-05 00:00:00,YUL,dnata,60,88,28,f,22,f
72485,2025-04-24 00:00:00,FRA,WFS,45,47,2,f,22,f
72486,2025-10-16 00:00:00,FRA,Menzies,60,64,4,f,10,f
72487,2025-04-27 00:00:00,LHR,Swissport,90,42,-48,t,29,f
72488,2025-09-04 00:00:00,NRT,Swissport,45,79,34,f,19,f
72489,2025-08-09 00:00:00,NRT,WFS,45,74,29,f,12,f
72490,2025-08-19 00:00:00,LHR,Swissport,120,44,-76,t,24,f
72491,2025-02-04 00:00:00,YUL,dnata,60,90,30,f,18,f
72492,2025-08-26 00:00:00,FRA,Swissport,90,75,-15,t,16,f
72493,2025-02-26 00:00:00,JFK,Swissport,45,70,25,f,35,f
72494,2025-01-21 00:00:00,NRT,Menzies,45,47,2,f,16,f
72495,2025-04-09 00:00:00,JFK,WFS,120,57,-63,t,6,f
72496,2025-02-03 00:00:00,YUL,Swissport,60,70,10,f,17,f
72497,2025-04-30 00:00:00,YUL,Menzies,90,78,-12,t,24,f
72498,2025-07-12 00:00:00,NRT,Menzies,45,35,-10,t,1,f
72499,2025-10-10 00:00:00,FRA,WFS,45,75,30,f,11,f
72500,2025-10-03 00:00:00,SIN,Menzies,90,87,-3,t,10,f
72501,2025-05-27 00:00:00,LHR,Menzies,60,87,27,f,15,f
72502,2025-05-14 00:00:00,NRT,Menzies,60,69,9,f,14,f
72503,2025-03-07 00:00:00,YUL,WFS,120,30,-90,t,17,f
72504,2025-11-30 00:00:00,FRA,WFS,45,80,35,f,9,f
72505,2025-01-27 00:00:00,LHR,dnata,45,64,19,f,16,f
72506,2025-06-12 00:00:00,FRA,WFS,45,86,41,f,1,f
72507,2025-02-09 00:00:00,LHR,Swissport,45,55,10,f,8,f
72508,2025-03-26 00:00:00,FRA,Menzies,90,66,-24,t,23,f
72509,2025-05-23 00:00:00,LHR,Swissport,90,52,-38,t,15,f
72510,2025-06-22 00:00:00,DXB,Menzies,60,65,5,f,4,f
72511,2025-08-04 00:00:00,JFK,dnata,60,61,1,f,29,f
72512,2025-07-22 00:00:00,SIN,Menzies,120,75,-45,t,6,f
72513,2025-05-11 00:00:00,YUL,WFS,60,72,12,f,25,f
72514,2025-02-02 00:00:00,DXB,Menzies,45,74,29,f,20,f
72515,2025-05-19 00:00:00,LHR,WFS,120,28,-92,t,21,f
72516,2025-06-06 00:00:00,SIN,dnata,60,75,15,f,22,f
72517,2025-08-26 00:00:00,FRA,Swissport,60,76,16,f,4,f
72518,2025-10-18 00:00:00,FRA,Menzies,45,55,10,f,21,f
72519,2025-03-01 00:00:00,JFK,Menzies,90,78,-12,t,0,f
72520,2025-08-15 00:00:00,YUL,WFS,120,51,-69,t,6,f
72521,2025-05-10 00:00:00,FRA,dnata,120,56,-64,t,16,f
72522,2025-07-28 00:00:00,JFK,Menzies,120,56,-64,t,25,f
72523,2025-08-02 00:00:00,JFK,dnata,120,85,-35,t,20,f
72524,2025-10-10 00:00:00,LHR,Swissport,45,40,-5,t,7,f
72525,2025-05-07 00:00:00,JFK,Swissport,90,92,2,f,9,f
72526,2025-07-12 00:00:00,FRA,dnata,60,39,-21,t,15,f
72527,2025-05-09 00:00:00,SIN,Swissport,120,57,-63,t,11,f
72528,2025-01-03 00:00:00,JFK,Menzies,60,77,17,f,18,f
72529,2025-11-01 00:00:00,NRT,Swissport,120,71,-49,t,19,f
72530,2025-09-27 00:00:00,SIN,Menzies,60,41,-19,t,14,f
72531,2025-03-06 00:00:00,SIN,Swissport,45,77,32,f,19,f
72532,2025-12-02 00:00:00,JFK,WFS,120,50,-70,t,8,f
72533,2025-04-04 00:00:00,NRT,dnata,60,83,23,f,5,f
72534,2025-06-17 00:00:00,YUL,Menzies,90,72,-18,t,18,f
72535,2025-02-25 00:00:00,LHR,Menzies,45,37,-8,t,0,f
72536,2025-05-21 00:00:00,DXB,WFS,60,62,2,f,26,f
72537,2025-02-19 00:00:00,JFK,WFS,90,93,3,f,12,f
72538,2025-07-08 00:00:00,JFK,Menzies,60,41,-19,t,0,f
72539,2025-06-05 00:00:00,DXB,Swissport,120,81,-39,t,18,f
72540,2025-10-03 00:00:00,JFK,Swissport,120,66,-54,t,10,f
72541,2025-11-30 00:00:00,DXB,Menzies,120,59,-61,t,16,f
72542,2025-04-11 00:00:00,YUL,Menzies,120,34,-86,t,5,f
72543,2025-07-27 00:00:00,YUL,dnata,90,60,-30,t,8,f
72544,2025-02-10 00:00:00,YUL,Menzies,120,45,-75,t,27,f
72545,2025-04-26 00:00:00,YUL,Menzies,90,69,-21,t,32,f
72546,2025-12-20 00:00:00,SIN,Swissport,60,94,34,f,22,f
72547,2025-07-20 00:00:00,FRA,WFS,90,59,-31,t,28,f
72548,2025-08-05 00:00:00,JFK,Menzies,45,34,-11,t,28,f
72549,2025-07-14 00:00:00,FRA,Menzies,60,59,-1,t,9,f
72550,2025-01-24 00:00:00,DXB,dnata,60,75,15,f,5,f
72551,2025-03-05 00:00:00,YUL,Swissport,60,67,7,f,8,f
72552,2025-01-05 00:00:00,DXB,Menzies,45,49,4,f,22,f
72553,2025-10-29 00:00:00,FRA,Swissport,60,68,8,f,17,f
72554,2025-11-03 00:00:00,LHR,Menzies,45,69,24,f,11,f
72555,2025-02-03 00:00:00,DXB,Swissport,45,72,27,f,13,f
72556,2025-10-17 00:00:00,FRA,WFS,120,50,-70,t,15,f
72558,2025-03-27 00:00:00,DXB,Swissport,45,76,31,f,8,f
72559,2025-04-18 00:00:00,FRA,Swissport,45,84,39,f,22,f
72560,2025-03-13 00:00:00,DXB,WFS,45,93,48,f,5,f
72561,2025-11-13 00:00:00,YUL,Swissport,45,64,19,f,18,f
72562,2025-05-21 00:00:00,NRT,Swissport,120,75,-45,t,12,f
72563,2025-06-17 00:00:00,SIN,Swissport,45,74,29,f,20,f
72564,2025-09-25 00:00:00,LHR,Menzies,90,73,-17,t,3,f
72565,2025-04-27 00:00:00,NRT,Swissport,120,36,-84,t,8,f
72566,2025-05-12 00:00:00,LHR,WFS,120,72,-48,t,13,f
72567,2025-10-27 00:00:00,LHR,Swissport,45,48,3,f,24,f
72568,2025-06-05 00:00:00,FRA,WFS,60,73,13,f,11,f
72569,2025-11-17 00:00:00,YUL,WFS,60,57,-3,t,16,f
72570,2025-08-12 00:00:00,FRA,Menzies,90,84,-6,t,11,f
72571,2025-02-26 00:00:00,JFK,Menzies,45,78,33,f,8,f
72572,2025-05-17 00:00:00,DXB,WFS,45,72,27,f,23,f
72573,2025-11-26 00:00:00,YUL,Swissport,90,64,-26,t,19,f
72574,2025-11-27 00:00:00,NRT,Menzies,120,66,-54,t,15,f
72575,2025-07-08 00:00:00,DXB,Menzies,90,39,-51,t,16,f
72576,2025-01-29 00:00:00,YUL,Menzies,120,47,-73,t,25,f
72577,2025-10-12 00:00:00,NRT,Menzies,90,77,-13,t,18,f
72578,2025-10-12 00:00:00,YUL,WFS,120,64,-56,t,19,f
72579,2025-05-11 00:00:00,SIN,dnata,90,81,-9,t,14,f
72580,2025-07-30 00:00:00,LHR,Menzies,60,75,15,f,8,f
72581,2025-02-25 00:00:00,NRT,dnata,120,63,-57,t,10,f
72582,2025-06-28 00:00:00,LHR,Swissport,60,40,-20,t,7,f
72583,2025-01-03 00:00:00,YUL,Menzies,90,91,1,f,15,f
72584,2025-04-11 00:00:00,JFK,Swissport,60,59,-1,t,10,f
72585,2025-06-21 00:00:00,DXB,Menzies,60,60,0,t,17,f
72586,2025-01-22 00:00:00,NRT,Menzies,120,55,-65,t,5,f
72587,2025-11-10 00:00:00,SIN,Menzies,90,43,-47,t,11,f
72588,2025-02-11 00:00:00,FRA,Swissport,45,63,18,f,15,f
72589,2025-06-28 00:00:00,JFK,Menzies,90,65,-25,t,31,f
72590,2025-08-20 00:00:00,SIN,dnata,90,62,-28,t,15,f
72591,2025-12-07 00:00:00,LHR,Menzies,90,54,-36,t,12,f
72592,2025-04-21 00:00:00,JFK,Menzies,120,59,-61,t,19,f
72593,2025-06-27 00:00:00,LHR,dnata,90,78,-12,t,30,f
72594,2025-04-25 00:00:00,FRA,dnata,120,86,-34,t,19,f
72595,2025-09-29 00:00:00,YUL,Menzies,120,73,-47,t,12,f
72596,2025-05-08 00:00:00,LHR,Swissport,90,79,-11,t,12,f
72597,2025-05-17 00:00:00,NRT,Swissport,120,74,-46,t,0,f
72598,2025-01-02 00:00:00,FRA,Menzies,45,49,4,f,4,f
72599,2025-07-27 00:00:00,DXB,Menzies,90,46,-44,t,19,f
72600,2025-04-12 00:00:00,NRT,dnata,90,60,-30,t,22,f
72601,2025-09-19 00:00:00,SIN,WFS,60,66,6,f,14,f
72602,2025-05-25 00:00:00,DXB,Menzies,45,41,-4,t,18,f
72603,2025-06-29 00:00:00,LHR,WFS,45,63,18,f,7,f
72604,2025-01-04 00:00:00,NRT,WFS,45,86,41,f,19,f
72605,2025-04-01 00:00:00,FRA,Menzies,60,48,-12,t,12,f
72606,2025-09-20 00:00:00,FRA,Menzies,60,69,9,f,18,f
72607,2025-09-22 00:00:00,LHR,Menzies,90,64,-26,t,13,f
72608,2025-10-13 00:00:00,NRT,Menzies,60,69,9,f,16,f
72609,2025-08-09 00:00:00,NRT,dnata,45,53,8,f,13,f
72610,2025-07-19 00:00:00,JFK,WFS,120,52,-68,t,11,f
72611,2025-04-19 00:00:00,SIN,dnata,60,51,-9,t,28,f
72612,2025-06-04 00:00:00,LHR,Swissport,120,69,-51,t,6,f
72613,2025-04-03 00:00:00,JFK,WFS,120,68,-52,t,21,f
72614,2025-06-27 00:00:00,NRT,dnata,120,58,-62,t,11,f
72615,2025-03-04 00:00:00,FRA,Swissport,90,75,-15,t,9,t
72616,2025-01-22 00:00:00,JFK,Swissport,120,75,-45,t,19,f
72617,2025-09-09 00:00:00,JFK,Swissport,120,53,-67,t,17,f
72618,2025-11-07 00:00:00,LHR,Swissport,60,57,-3,t,17,f
72619,2025-05-06 00:00:00,NRT,dnata,120,51,-69,t,13,f
72620,2025-04-20 00:00:00,LHR,WFS,90,42,-48,t,21,f
72621,2025-06-15 00:00:00,LHR,Menzies,120,55,-65,t,28,f
72622,2025-06-16 00:00:00,JFK,dnata,90,51,-39,t,8,f
72623,2025-01-02 00:00:00,DXB,Menzies,90,94,4,f,23,f
72624,2025-01-17 00:00:00,FRA,Menzies,60,48,-12,t,14,f
72625,2025-06-28 00:00:00,JFK,Menzies,60,80,20,f,12,f
72626,2025-08-14 00:00:00,NRT,Swissport,90,100,10,f,18,f
72627,2025-08-19 00:00:00,LHR,WFS,90,51,-39,t,8,f
72628,2025-10-05 00:00:00,YUL,Swissport,120,85,-35,t,22,f
72629,2025-07-09 00:00:00,DXB,Menzies,60,76,16,f,6,f
72630,2025-04-07 00:00:00,YUL,WFS,60,82,22,f,6,f
72631,2025-06-27 00:00:00,JFK,Menzies,45,68,23,f,15,f
72632,2025-06-14 00:00:00,SIN,Swissport,60,64,4,f,20,f
72633,2025-08-30 00:00:00,JFK,Menzies,120,73,-47,t,11,f
72634,2025-10-19 00:00:00,LHR,WFS,45,69,24,f,20,f
72635,2025-11-29 00:00:00,SIN,WFS,45,54,9,f,24,f
72636,2025-09-02 00:00:00,DXB,Menzies,90,78,-12,t,28,f
72637,2025-06-22 00:00:00,YUL,Menzies,60,71,11,f,16,f
72638,2025-11-16 00:00:00,YUL,Menzies,60,50,-10,t,10,f
72639,2025-04-04 00:00:00,NRT,Menzies,90,77,-13,t,9,f
72640,2025-08-20 00:00:00,FRA,Swissport,60,55,-5,t,10,f
72641,2025-07-22 00:00:00,JFK,Menzies,90,67,-23,t,7,f
72642,2025-05-21 00:00:00,SIN,WFS,90,62,-28,t,20,f
72643,2025-01-15 00:00:00,DXB,WFS,60,56,-4,t,12,f
72644,2025-07-16 00:00:00,JFK,WFS,90,37,-53,t,12,f
72645,2025-06-01 00:00:00,JFK,dnata,90,72,-18,t,23,f
72646,2025-09-21 00:00:00,DXB,Menzies,90,53,-37,t,6,f
72647,2025-01-28 00:00:00,FRA,WFS,90,63,-27,t,14,f
72648,2025-01-17 00:00:00,LHR,WFS,45,67,22,f,9,f
72649,2025-08-21 00:00:00,DXB,Menzies,120,82,-38,t,30,f
72650,2025-02-23 00:00:00,FRA,Menzies,45,60,15,f,23,f
72651,2025-01-03 00:00:00,YUL,Menzies,90,53,-37,t,7,f
72652,2025-07-26 00:00:00,SIN,dnata,120,62,-58,t,9,f
72653,2025-07-24 00:00:00,LHR,WFS,45,55,10,f,2,f
72654,2025-10-17 00:00:00,LHR,Menzies,90,63,-27,t,26,f
72655,2025-01-29 00:00:00,LHR,dnata,120,76,-44,t,5,f
72656,2025-10-25 00:00:00,DXB,Swissport,45,58,13,f,9,f
72657,2025-02-23 00:00:00,JFK,Swissport,60,61,1,f,22,f
72658,2025-07-29 00:00:00,JFK,dnata,90,98,8,f,4,f
72659,2025-06-08 00:00:00,NRT,dnata,60,46,-14,t,18,f
72661,2025-10-29 00:00:00,YUL,dnata,45,58,13,f,18,f
72662,2025-04-15 00:00:00,SIN,Menzies,90,52,-38,t,8,f
72663,2025-10-31 00:00:00,LHR,dnata,90,55,-35,t,22,f
72664,2025-10-03 00:00:00,FRA,Menzies,60,52,-8,t,7,f
72665,2025-07-28 00:00:00,DXB,Swissport,60,52,-8,t,14,f
72666,2025-08-06 00:00:00,DXB,Menzies,60,71,11,f,19,f
72667,2025-09-07 00:00:00,SIN,WFS,90,61,-29,t,10,f
72668,2025-08-11 00:00:00,JFK,Menzies,60,74,14,f,13,f
72669,2025-10-23 00:00:00,YUL,Swissport,120,53,-67,t,21,f
72670,2025-10-26 00:00:00,SIN,WFS,90,79,-11,t,13,f
72671,2025-11-02 00:00:00,DXB,Swissport,90,52,-38,t,17,f
72672,2025-12-03 00:00:00,LHR,Swissport,45,60,15,f,8,f
72673,2025-09-07 00:00:00,NRT,Menzies,90,73,-17,t,11,f
72674,2025-05-26 00:00:00,JFK,Menzies,60,76,16,f,35,f
72675,2025-01-08 00:00:00,NRT,Swissport,90,61,-29,t,33,f
72676,2025-09-14 00:00:00,LHR,Menzies,120,60,-60,t,17,f
72677,2025-09-17 00:00:00,SIN,Menzies,45,89,44,f,10,f
72678,2025-01-18 00:00:00,DXB,Menzies,120,49,-71,t,20,f
72679,2025-09-15 00:00:00,YUL,Menzies,120,58,-62,t,15,f
72680,2025-10-09 00:00:00,LHR,Menzies,45,67,22,f,7,f
72681,2025-01-22 00:00:00,NRT,Swissport,90,104,14,f,11,f
72682,2025-11-28 00:00:00,JFK,Menzies,120,97,-23,t,24,f
72683,2025-12-04 00:00:00,SIN,WFS,90,61,-29,t,22,f
72684,2025-07-09 00:00:00,LHR,WFS,120,50,-70,t,22,f
72685,2025-06-06 00:00:00,FRA,dnata,45,66,21,f,17,f
72686,2025-07-07 00:00:00,JFK,dnata,45,87,42,f,13,f
72687,2025-12-09 00:00:00,FRA,Menzies,45,81,36,f,31,f
72688,2025-08-26 00:00:00,JFK,Menzies,45,64,19,f,3,f
72689,2025-02-16 00:00:00,LHR,WFS,90,71,-19,t,2,f
72690,2025-02-13 00:00:00,DXB,WFS,120,73,-47,t,21,f
72691,2025-03-11 00:00:00,NRT,WFS,45,73,28,f,0,f
72692,2025-03-27 00:00:00,NRT,Swissport,45,87,42,f,16,f
72693,2025-07-21 00:00:00,FRA,Swissport,45,49,4,f,14,f
72694,2025-07-11 00:00:00,JFK,Swissport,90,98,8,f,6,f
72695,2025-08-14 00:00:00,YUL,Swissport,120,69,-51,t,19,f
72696,2025-01-13 00:00:00,SIN,Menzies,60,59,-1,t,0,f
72697,2025-07-25 00:00:00,SIN,Menzies,45,69,24,f,17,f
72698,2025-02-15 00:00:00,SIN,Swissport,120,58,-62,t,21,f
72699,2025-07-21 00:00:00,JFK,Swissport,60,58,-2,t,25,f
72700,2025-12-13 00:00:00,SIN,Menzies,120,75,-45,t,17,f
72701,2025-08-30 00:00:00,YUL,Menzies,60,56,-4,t,17,f
72702,2025-10-30 00:00:00,NRT,Swissport,90,43,-47,t,22,f
72703,2025-01-03 00:00:00,LHR,WFS,120,57,-63,t,14,f
72704,2025-11-15 00:00:00,JFK,WFS,60,92,32,f,30,f
72705,2025-06-01 00:00:00,JFK,WFS,90,80,-10,t,0,f
72706,2025-02-07 00:00:00,NRT,Menzies,60,38,-22,t,20,f
72707,2025-08-03 00:00:00,FRA,Menzies,120,74,-46,t,0,f
72708,2025-01-09 00:00:00,JFK,Swissport,120,66,-54,t,21,f
72709,2025-03-17 00:00:00,DXB,Menzies,90,50,-40,t,23,f
72710,2025-07-23 00:00:00,YUL,Swissport,90,68,-22,t,3,f
72711,2025-11-05 00:00:00,FRA,WFS,120,60,-60,t,16,f
72712,2025-07-20 00:00:00,FRA,Swissport,45,49,4,f,2,f
72713,2025-07-24 00:00:00,FRA,Swissport,120,55,-65,t,19,f
72714,2025-07-11 00:00:00,JFK,WFS,60,94,34,f,19,f
72715,2025-04-19 00:00:00,DXB,Menzies,45,83,38,f,22,f
72716,2025-02-01 00:00:00,DXB,Menzies,60,75,15,f,6,f
72717,2025-08-09 00:00:00,NRT,WFS,45,76,31,f,27,f
72718,2025-07-18 00:00:00,LHR,WFS,120,57,-63,t,13,f
72719,2025-02-02 00:00:00,LHR,dnata,60,66,6,f,18,f
72720,2025-09-09 00:00:00,LHR,Menzies,60,80,20,f,17,f
72721,2025-08-05 00:00:00,YUL,Menzies,120,74,-46,t,23,f
72722,2025-09-01 00:00:00,LHR,Menzies,45,66,21,f,7,f
72723,2025-07-01 00:00:00,LHR,WFS,60,90,30,f,25,f
72724,2025-07-15 00:00:00,SIN,Menzies,45,68,23,f,23,f
72725,2025-06-18 00:00:00,LHR,WFS,45,71,26,f,30,f
72726,2025-06-25 00:00:00,NRT,Menzies,60,63,3,f,16,f
72727,2025-06-06 00:00:00,DXB,Menzies,60,92,32,f,12,f
72728,2025-02-26 00:00:00,YUL,dnata,45,66,21,f,12,f
72729,2025-08-14 00:00:00,YUL,WFS,90,59,-31,t,15,f
72730,2025-09-13 00:00:00,NRT,Swissport,45,57,12,f,18,f
72731,2025-04-16 00:00:00,SIN,Swissport,60,58,-2,t,23,f
72732,2025-12-23 00:00:00,FRA,WFS,120,102,-18,t,12,f
72733,2025-03-28 00:00:00,YUL,Swissport,90,62,-28,t,7,f
72734,2025-11-18 00:00:00,JFK,WFS,60,75,15,f,0,f
72735,2025-06-20 00:00:00,DXB,Menzies,60,84,24,f,24,f
72736,2025-07-27 00:00:00,YUL,Menzies,60,64,4,f,17,f
72737,2025-03-07 00:00:00,FRA,Menzies,45,41,-4,t,15,t
72738,2025-10-06 00:00:00,NRT,dnata,120,68,-52,t,14,f
72739,2025-02-20 00:00:00,LHR,Swissport,90,58,-32,t,23,f
72740,2025-04-02 00:00:00,DXB,dnata,90,65,-25,t,29,f
72741,2025-04-08 00:00:00,FRA,dnata,60,79,19,f,15,f
72742,2025-03-31 00:00:00,SIN,Swissport,120,87,-33,t,27,f
72743,2025-05-02 00:00:00,YUL,Swissport,45,63,18,f,25,f
72744,2025-11-30 00:00:00,NRT,WFS,90,60,-30,t,19,f
72745,2025-02-11 00:00:00,JFK,Menzies,60,82,22,f,11,f
72746,2025-09-22 00:00:00,NRT,WFS,90,65,-25,t,5,t
72747,2025-07-06 00:00:00,NRT,dnata,90,60,-30,t,12,f
72748,2025-03-22 00:00:00,SIN,dnata,45,56,11,f,11,f
72749,2025-04-01 00:00:00,DXB,Menzies,45,84,39,f,4,f
72750,2025-04-07 00:00:00,YUL,Menzies,120,83,-37,t,16,f
72751,2025-09-23 00:00:00,DXB,Menzies,90,53,-37,t,12,f
72752,2025-09-26 00:00:00,YUL,dnata,60,60,0,t,12,f
72753,2025-08-06 00:00:00,JFK,WFS,120,56,-64,t,17,f
72754,2025-06-17 00:00:00,YUL,WFS,120,66,-54,t,5,f
72755,2025-10-05 00:00:00,JFK,Menzies,120,54,-66,t,23,f
72757,2025-12-15 00:00:00,DXB,Swissport,120,65,-55,t,18,f
72758,2025-04-15 00:00:00,JFK,dnata,120,79,-41,t,13,f
72759,2025-06-30 00:00:00,NRT,Menzies,60,67,7,f,18,f
72760,2025-09-01 00:00:00,LHR,Menzies,120,88,-32,t,11,f
72761,2025-11-18 00:00:00,JFK,Menzies,90,59,-31,t,20,f
72762,2025-12-15 00:00:00,SIN,Menzies,60,36,-24,t,10,f
72763,2025-02-02 00:00:00,YUL,Menzies,45,70,25,f,0,f
72765,2025-10-09 00:00:00,SIN,dnata,90,76,-14,t,13,f
72766,2025-02-14 00:00:00,YUL,Menzies,90,51,-39,t,7,f
72767,2025-06-25 00:00:00,JFK,WFS,60,83,23,f,27,f
72768,2025-07-10 00:00:00,LHR,Swissport,90,54,-36,t,20,f
72769,2025-06-18 00:00:00,DXB,Menzies,45,38,-7,t,23,f
72770,2025-09-09 00:00:00,YUL,WFS,90,55,-35,t,9,f
72771,2025-12-05 00:00:00,JFK,Menzies,90,78,-12,t,6,f
72772,2025-06-19 00:00:00,NRT,WFS,120,85,-35,t,17,f
72773,2025-03-19 00:00:00,LHR,Swissport,60,57,-3,t,16,f
72774,2025-01-05 00:00:00,DXB,Swissport,60,52,-8,t,16,f
72775,2025-09-07 00:00:00,SIN,Swissport,120,70,-50,t,33,f
72776,2025-08-25 00:00:00,SIN,Menzies,120,53,-67,t,20,f
72777,2025-06-22 00:00:00,DXB,Menzies,90,60,-30,t,17,f
72778,2025-02-21 00:00:00,YUL,Swissport,60,31,-29,t,7,f
72779,2025-08-06 00:00:00,NRT,dnata,120,62,-58,t,32,t
72780,2025-08-12 00:00:00,JFK,WFS,60,52,-8,t,15,f
72781,2025-04-05 00:00:00,FRA,Menzies,60,67,7,f,19,f
72782,2025-06-10 00:00:00,LHR,Menzies,90,75,-15,t,15,f
72783,2025-06-01 00:00:00,LHR,Swissport,60,63,3,f,3,f
72784,2025-04-06 00:00:00,NRT,Menzies,90,67,-23,t,20,f
72785,2025-09-01 00:00:00,YUL,Swissport,90,82,-8,t,16,f
72786,2025-01-19 00:00:00,DXB,Menzies,60,69,9,f,16,f
72787,2025-05-09 00:00:00,JFK,WFS,45,86,41,f,12,f
72788,2025-07-11 00:00:00,NRT,WFS,60,81,21,f,34,f
72789,2025-09-02 00:00:00,DXB,Menzies,90,80,-10,t,14,f
72790,2025-09-07 00:00:00,SIN,WFS,90,81,-9,t,14,f
72791,2025-02-25 00:00:00,JFK,WFS,120,77,-43,t,24,f
72792,2025-12-20 00:00:00,SIN,WFS,120,62,-58,t,9,f
72793,2025-07-24 00:00:00,SIN,WFS,120,67,-53,t,13,f
72794,2025-07-14 00:00:00,DXB,dnata,45,59,14,f,22,f
72795,2025-01-16 00:00:00,NRT,Swissport,90,101,11,f,18,f
72796,2025-04-26 00:00:00,JFK,dnata,90,62,-28,t,23,f
72797,2025-02-05 00:00:00,DXB,Menzies,60,52,-8,t,22,f
72798,2025-11-16 00:00:00,LHR,dnata,90,88,-2,t,13,f
72799,2025-11-25 00:00:00,DXB,Menzies,120,72,-48,t,22,f
72800,2025-12-17 00:00:00,SIN,Menzies,60,77,17,f,10,f
72801,2025-10-13 00:00:00,LHR,Menzies,45,71,26,f,14,f
72802,2025-05-22 00:00:00,DXB,WFS,45,60,15,f,24,f
72803,2025-02-28 00:00:00,NRT,Swissport,120,80,-40,t,4,f
72804,2025-09-03 00:00:00,NRT,dnata,120,69,-51,t,14,f
72805,2025-07-02 00:00:00,JFK,Menzies,90,68,-22,t,4,f
72806,2025-08-03 00:00:00,JFK,WFS,60,75,15,f,15,f
