audit_id,station_code,handler_name,flight_date,turnaround_target_mins,turnaround_actual_mins,baggage_delay_mins,safety_incident_flag
94908,NRT,Swissport,2025-10-20,120,59.0,22.0,False
94909,YUL,dnata,2025-06-27,90,75.0,9.0,False
94910,SIN,dnata,2025-10-05,120,57.0,18.0,False
94911,YUL,Swissport,2025-01-20,45,56.0,10.0,False
94912,JFK,Swissport,2025-01-04,45,77.0,12.0,False
94913,yul,dnata,2025-01-03,45,54.0,32.0,False
94914,NRT,dnata,2025-12-24,60,47.0,15.0,False
94915,LHR,Menzies Aviation,2025-10-14,45,74.0,8.0,False
94916,SIN,dnata,2025-08-06,45,95.0,23.0,False
94917,LHR,Menzies,2025-09-09,120,78.0,11.0,False
94918,SIN,Menzies,2025-01-03,45,83.0,15.0,False
94919,SIN,dnata,2025-08-23,90,68.0,10.0,False
94920,DXB,dnata,2025-05-26,60,37.0,9.0,False
94921,YUL,WFS,2025-05-26,60,59.0,21.0,False
94922,DXB,WFS,2025-12-18,60,73.0,11.0,False
94923,LHR,Menzies Aviation,2025-04-18,120,70.0,22.0,False
94924,JFK,Swissport,2025-03-24,60,38.0,20.0,False
94925,LHR,Menzies,2025-12-23,60,64.0,10.0,False
94926,JFK,Menzies Aviation,2025-02-02,45,67.0,11.0,False
94927,yul,dnata,2025-06-18,45,78.0,20.0,False
94928,LHR,Menzies Aviation,2025-02-19,45,55.0,18.0,False
94929,LHR,dnata,2025-11-04,60,66.0,-3.0,False
94930,DXB,Swissport,2025-11-10,60,57.0,13.0,False
94931,NRT,WFS,2025-10-31,45,46.0,15.0,False
94932,NRT,dnata,2025-10-11,45,65.0,18.0,False
94933,NRT,Menzies,2025-11-10,90,36.0,21.0,False
94934,YUL,Swissport,2025-03-05,90,78.0,12.0,False
94935,SIN,Menzies,2025-05-22,90,66.0,11.0,False
94936,DXB,Menzies,2025-12-29,45,79.0,20.0,False
94937,yul,Swissport,2025-02-02,120,57.0,15.0,False
94938,YUL,Menzies,2025-04-22,45,81.0,24.0,False
94939, LHR,WFS,2025-09-28,45,61.0,19.0,False
94940,FRA,Menzies Aviation,2025-08-31,45,68.0,6.0,False
94941,LHR,dnata,2025-07-29,120,71.0,14.0,False
94942,SIN,Menzies,2025-05-05,90,69.0,20.0,False
94943,yul,Menzies Aviation,2025-09-18,120,73.0,12.0,False
94944,YUL,Swissport,2025-08-16,120,66.0,6.0,False
94945,yul,Menzies Aviation,2025-12-07,45,89.0,1.0,False
94946,YUL,dnata,2025-02-25,45,54.0,27.0,False
94947,JFK,dnata,2025-08-24,120,58.0,22.0,False
94948,YUL,Menzies Aviation,2025-10-03,60,41.0,15.0,False
94949,JFK,WFS,2025-08-03,60,69.0,33.0,False
94950,LHR,Swissport,2025-12-28,60,80.0,36.0,False
94951,FRA,dnata,2025-09-10,60,69.0,21.0,False
94952,LHR,Swissport,2025-05-29,90,94.0,-8.0,False
94953,YUL,dnata,2025-02-13,45,,16.0,False
94954,DXB,WFS,2025-12-29,120,91.0,33.0,False
94955, LHR,dnata,2025-08-13,90,85.0,14.0,False
94956,JFK,WFS,2025-05-12,120,62.0,15.0,True
94957,LHR,Swissport,2025-07-23,45,77.0,18.0,False
94958,NRT,dnata,2025-05-15,45,84.0,24.0,False
94959,NRT,Menzies,2025-08-16,60,34.0,15.0,False
94960,FRA,Swissport,2025-09-03,45,71.0,-4.0,False
94961,DXB,Swissport,2025-08-18,90,51.0,15.0,False
94962,JFK ,Menzies Aviation,2025-05-12,60,73.0,23.0,False
94963,YUL,Menzies Aviation,2025-06-27,60,53.0,2.0,False
94964,FRA,Swissport,2025-06-10,60,47.0,14.0,False
94965,DXB,Swissport,2025-04-26,45,56.0,26.0,False
94966,YUL,Swissport,2025-06-20,90,53.0,7.0,False
94967,NRT,dnata,2025-06-09,60,53.0,26.0,False
94968,FRA,dnata,2025-03-02,45,32.0,7.0,False
94969,FRA,Menzies Aviation,2025-03-22,45,35.0,12.0,False
94970,FRA,Menzies Aviation,2025-04-03,90,68.0,17.0,False
94971,NRT,Swissport,2025-12-30,60,51.0,10.0,False
94972,JFK,WFS,2025-10-01,60,53.0,29.0,False
94973,JFK,Menzies Aviation,2025-05-04,90,69.0,16.0,False
94974,SIN,Menzies Aviation,2025-09-07,90,61.0,19.0,False
94975,YUL,WFS,2025-07-10,60,67.0,28.0,False
94976,NRT,dnata,2025-09-25,60,70.0,7.0,False
94977,FRA,Swissport,2025-01-17,60,78.0,24.0,False
94978,LHR,Menzies Aviation,2025-05-22,90,75.0,9.0,False
94979,DXB,WFS,2025-10-30,45,66.0,13.0,False
94980,JFK ,WFS,2025-02-10,120,53.0,17.0,False
94981,LHR,Menzies Aviation,2025-10-14,90,105.0,17.0,False
94982,JFK ,dnata,2025-07-18,120,64.0,14.0,False
94983,JFK,Swissport,2025-08-18,45,80.0,16.0,False
94984,SIN,Swissport,2025-03-13,45,65.0,14.0,False
94985,YUL,Swissport,2025-03-05,90,56.0,10.0,False
94986, LHR,Menzies Aviation,2025-03-03,45,61.0,18.0,False
94987,JFK ,Menzies,2025-12-06,90,44.0,22.0,False
94988,LHR,WFS,2025-12-21,60,47.0,16.0,False
94989,FRA,Menzies Aviation,2025-03-07,90,54.0,13.0,False
94990,LHR,dnata,2025-04-24,60,79.0,18.0,False
94991,yul,dnata,2025-05-07,120,67.0,9.0,False
94992,YUL,Menzies,2025-10-26,120,71.0,8.0,False
94993,JFK,Swissport,2025-04-19,45,46.0,5.0,False
94994,DXB,dnata,2025-10-22,60,65.0,15.0,False
94995,SIN,Menzies Aviation,2025-02-08,45,92.0,23.0,False
94996,YUL,Menzies,2025-02-08,45,87.0,13.0,False
94997,FRA,Menzies,2025-05-13,90,64.0,6.0,False
94998,SIN,Menzies Aviation,2025-11-05,120,70.0,30.0,False
94999,LHR,Menzies,2025-11-05,60,72.0,14.0,False
95000,JFK,dnata,2025-10-15,45,79.0,16.0,False
95001,SIN,WFS,2025-06-09,120,55.0,12.0,False
95002,NRT,Menzies,2025-04-02,120,35.0,24.0,False
95003,DXB,Menzies,2025-08-12,120,69.0,5.0,False
95004,DXB,WFS,2025-06-23,120,24.0,22.0,False
95005,LHR,Menzies,2025-06-08,120,59.0,22.0,False
95006,NRT,Menzies,2025-12-21,45,59.0,12.0,False
95007,DXB,Swissport,2025-07-29,60,79.0,13.0,False
95008,SIN,Menzies,2025-09-22,60,69.0,5.0,False
95009,SIN,Menzies,2025-05-27,90,55.0,11.0,False
95010,YUL,Swissport,2025-02-24,90,81.0,8.0,False
95011,FRA,Swissport,2025-05-12,45,71.0,26.0,False
95012,JFK,dnata,2025-03-30,120,49.0,16.0,False
95013,SIN,Swissport,2025-09-05,90,87.0,20.0,False
95014,SIN,Swissport,2025-10-15,60,69.0,25.0,False
95015,DXB,Menzies,2025-12-09,45,77.0,17.0,False
95016,NRT,Menzies Aviation,2025-02-01,45,62.0,27.0,False
95017,SIN,Menzies Aviation,2025-05-13,90,58.0,8.0,False
95018,FRA,Menzies,2025-12-22,45,70.0,28.0,False
95019,JFK,dnata,2025-07-17,90,68.0,20.0,False
95020,NRT,Swissport,2025-10-18,60,91.0,1.0,False
95021,DXB,Menzies,2025-12-17,90,63.0,16.0,False
95022,SIN,dnata,2025-05-13,90,43.0,32.0,False
95023,NRT,Menzies,2025-07-25,60,82.0,16.0,False
95024,LHR,Swissport,2025-12-09,60,67.0,6.0,False
95025, LHR,Menzies Aviation,2025-05-20,120,74.0,10.0,False
95026,LHR,WFS,2025-08-29,45,68.0,12.0,False
95027, LHR,WFS,2025-12-08,90,84.0,24.0,False
95028,YUL,WFS,2025-06-23,60,64.0,30.0,False
95029,SIN,dnata,2025-11-02,60,98.0,10.0,False
95030,FRA,Menzies Aviation,2025-12-13,120,,27.0,False
95031,JFK,Menzies,2025-02-28,120,56.0,14.0,False
95032,JFK,WFS,2025-10-18,60,84.0,23.0,False
95033,DXB,WFS,2025-02-28,120,55.0,19.0,False
95034,LHR,Menzies,2025-10-17,60,62.0,16.0,False
95035,SIN,WFS,2025-07-01,90,91.0,5.0,False
95036, LHR,Menzies,2025-06-18,60,45.0,23.0,True
95037,FRA,Swissport,2025-12-15,90,75.0,17.0,False
95038,SIN,WFS,2025-06-05,120,71.0,16.0,False
95039,JFK,Menzies,2025-06-30,45,48.0,17.0,False
95040,JFK ,dnata,2025-07-31,60,65.0,11.0,False
95041,LHR,Menzies Aviation,2025-09-26,90,70.0,2.0,False
95042,JFK,WFS,2025-09-19,90,55.0,11.0,True
95043,YUL,Menzies Aviation,2025-09-02,45,81.0,14.0,False
95044,JFK,Swissport,2025-09-21,120,66.0,8.0,False
95045,DXB,Menzies,2025-09-27,90,64.0,-2.0,False
95046,LHR,dnata,2025-01-20,60,48.0,6.0,False
95047,LHR,Menzies Aviation,2025-10-21,45,52.0,3.0,False
95048,SIN,WFS,2025-01-28,45,67.0,10.0,False
95049,FRA,Menzies,2025-06-05,120,55.0,-7.0,False
95050,FRA,dnata,2025-03-27,60,47.0,12.0,False
95051,DXB,WFS,2025-03-16,120,60.0,14.0,False
95052,NRT,Menzies Aviation,2025-01-29,90,67.0,15.0,False
95053,NRT,dnata,2025-06-07,120,77.0,23.0,False
95054,NRT,Menzies Aviation,2025-09-21,120,66.0,-5.0,False
95055,LHR,Menzies Aviation,2025-04-21,120,85.0,13.0,False
95056,JFK,Swissport,2025-11-13,120,69.0,11.0,False
95057,JFK,dnata,2025-03-10,90,67.0,8.0,False
95058,SIN,dnata,2025-07-27,45,43.0,33.0,False
95059,DXB,Swissport,2025-04-11,120,59.0,10.0,False
95060,NRT,WFS,2025-03-17,60,58.0,31.0,False
95061,JFK,dnata,2025-09-29,45,35.0,12.0,False
95062,LHR,WFS,2025-10-15,45,78.0,22.0,False
95063,JFK,Menzies,2025-12-16,90,75.0,27.0,False
95064,YUL,dnata,2025-04-30,120,55.0,30.0,False
95065,FRA,Swissport,2025-11-14,120,49.0,20.0,False
95066,LHR,WFS,2025-07-26,45,64.0,21.0,False
95067,SIN,Menzies Aviation,2025-08-19,60,53.0,24.0,False
95068,SIN,dnata,2025-09-25,60,33.0,12.0,False
95069,NRT,Menzies,2025-11-14,90,70.0,-0.0,False
95070,JFK,Menzies Aviation,2025-08-21,90,45.0,20.0,False
95071,NRT,Menzies,2025-01-18,90,51.0,12.0,False
95072,DXB,Menzies,2025-12-09,60,72.0,15.0,False
95073,DXB,dnata,2025-09-05,120,68.0,20.0,False
95074,JFK,Menzies Aviation,2025-04-03,45,98.0,16.0,False
95075,DXB,Swissport,2025-09-07,60,46.0,21.0,False
95076,YUL,dnata,2025-07-04,45,72.0,9.0,False
95077,SIN,Swissport,2025-03-26,45,34.0,13.0,False
95078,JFK ,WFS,2025-10-06,90,29.0,32.0,False
95079,YUL,WFS,2025-10-05,45,89.0,26.0,False
95080,DXB,Swissport,2025-04-06,60,61.0,15.0,False
95081,JFK,Swissport,2025-03-23,90,58.0,21.0,False
95082, LHR,dnata,2025-01-03,45,52.0,15.0,False
95083,NRT,Swissport,2025-06-28,60,48.0,8.0,False
95084,FRA,dnata,2025-03-10,45,59.0,5.0,False
95085, LHR,Menzies,2025-01-14,60,86.0,15.0,False
95086,LHR,Swissport,2025-10-10,120,69.0,14.0,False
95087,YUL,Menzies,2025-04-16,60,37.0,16.0,False
95088,NRT,dnata,2025-01-25,90,79.0,27.0,False
95089,YUL,WFS,2025-03-29,45,83.0,6.0,False
95090,FRA,Swissport,2025-03-15,60,64.0,3.0,False
95091,DXB,WFS,2025-04-13,120,44.0,11.0,False
95092,LHR,Menzies,2025-03-31,45,66.0,13.0,False
95093,LHR,Menzies,2025-06-03,45,55.0,20.0,False
95094,DXB,Swissport,2025-10-28,60,63.0,24.0,False
95095,NRT,WFS,2025-01-02,45,49.0,27.0,False
95096,yul,dnata,2025-04-07,120,58.0,0.0,False
95097,FRA,Swissport,2025-12-03,120,59.0,7.0,False
95098,JFK,Swissport,2025-09-12,120,59.0,-3.0,False
95099,YUL,Menzies,2025-05-02,45,48.0,15.0,False
95100,JFK,Swissport,2025-01-20,45,74.0,10.0,False
95101,FRA,Menzies Aviation,2025-09-15,90,64.0,20.0,False
95102,YUL,dnata,2025-11-29,45,43.0,21.0,False
95103,JFK,dnata,2025-12-15,45,66.0,14.0,False
95104,JFK,WFS,2025-10-16,60,70.0,14.0,False
95105,FRA,Swissport,2025-05-29,45,69.0,17.0,False
95106,SIN,dnata,2025-07-04,45,67.0,8.0,True
95107,YUL,Menzies Aviation,2025-10-04,45,76.0,16.0,False
95108,DXB,dnata,2025-07-01,120,74.0,13.0,False
95109, LHR,dnata,2025-01-05,90,75.0,2.0,False
95110,JFK,Menzies Aviation,2025-12-20,90,32.0,16.0,False
95111,FRA,dnata,2025-12-02,120,81.0,13.0,False
95112,NRT,dnata,2025-06-17,45,59.0,17.0,False
95113,SIN,Swissport,2025-11-14,60,88.0,15.0,False
95114,LHR,Swissport,2025-05-17,60,25.0,22.0,False
95115,LHR,dnata,2025-01-03,45,62.0,13.0,False
95116,JFK,Swissport,2025-06-28,60,66.0,17.0,False
95117,JFK,Menzies Aviation,2025-04-27,90,63.0,15.0,False
95118,LHR,Menzies,2025-02-04,60,47.0,18.0,False
95119,DXB,Menzies Aviation,2025-03-01,120,55.0,1.0,False
95120, LHR,dnata,2025-08-04,120,84.0,10.0,False
95121,JFK ,WFS,2025-01-28,90,61.0,14.0,False
95122,YUL,dnata,2025-11-23,60,74.0,-0.0,False
95123,NRT,WFS,2025-06-03,90,71.0,1.0,False
95124,NRT,WFS,2025-02-28,120,71.0,25.0,False
95125,DXB,Swissport,2025-11-27,60,68.0,-1.0,False
95126,DXB,Menzies Aviation,2025-03-15,45,89.0,6.0,False
95127,LHR,dnata,2025-12-30,90,69.0,16.0,False
95128,NRT,WFS,2025-10-18,120,60.0,-5.0,True
95129,FRA,Menzies,2025-12-22,90,76.0,18.0,False
95130,JFK,dnata,2025-07-09,45,63.0,4.0,False
95131,DXB,dnata,2025-05-30,60,50.0,35.0,False
95132,NRT,dnata,2025-06-14,120,33.0,19.0,False
95133,DXB,Swissport,2025-01-30,90,83.0,1.0,False
95134,JFK,WFS,2025-01-29,90,73.0,14.0,False
95135,SIN,Swissport,2025-09-21,120,66.0,15.0,False
95136,YUL,Menzies,2025-02-14,45,52.0,11.0,False
95137,JFK ,Swissport,2025-02-03,120,62.0,8.0,False
95138,JFK ,Swissport,2025-08-20,45,61.0,11.0,True
95139,JFK ,WFS,2025-01-08,45,51.0,24.0,False
95140,NRT,dnata,2025-07-23,45,56.0,8.0,False
95141,SIN,dnata,2025-03-23,120,58.0,6.0,False
95142,SIN,dnata,2025-06-10,90,68.0,17.0,False
95143,LHR,Menzies,2025-08-14,45,48.0,-0.0,False
95144,YUL,Menzies,2025-03-17,120,73.0,5.0,False
95145,FRA,WFS,2025-06-14,45,74.0,2.0,False
95146,FRA,Menzies,2025-01-18,45,67.0,21.0,False
95147,YUL,dnata,2025-10-29,45,41.0,23.0,False
95148,SIN,WFS,2025-01-05,90,68.0,12.0,False
95149,SIN,Menzies Aviation,2025-07-15,120,51.0,10.0,False
95150,DXB,WFS,2025-07-10,90,74.0,14.0,False
95151,FRA,Menzies Aviation,2025-07-20,45,89.0,12.0,False
95152,JFK,Menzies,2025-06-28,90,63.0,-1.0,False
95153,NRT,WFS,2025-10-06,120,70.0,16.0,False
95154,NRT,dnata,2025-03-23,120,67.0,20.0,False
95155,JFK,WFS,2025-04-03,45,76.0,26.0,False
95156,DXB,WFS,2025-09-01,90,57.0,20.0,False
95157,JFK,Menzies,2025-03-17,60,61.0,30.0,False
95158,SIN,dnata,2025-10-20,90,65.0,18.0,False
95159,DXB,Menzies,2025-07-20,60,104.0,29.0,False
95160,DXB,WFS,2025-02-20,45,83.0,19.0,False
95161,YUL,Swissport,2025-01-17,90,57.0,7.0,False
95162,SIN,Menzies Aviation,2025-11-01,120,47.0,20.0,True
95163,JFK ,Menzies,2025-03-29,60,103.0,13.0,False
95164,NRT,Menzies,2025-03-14,60,32.0,15.0,False
95165,LHR,WFS,2025-08-15,90,76.0,18.0,False
95166,DXB,WFS,2025-02-26,90,85.0,10.0,False
95167,FRA,dnata,2025-09-04,45,50.0,10.0,False
95168,LHR,Swissport,2025-07-27,45,34.0,18.0,False
95169,FRA,Menzies,2025-06-16,120,71.0,17.0,False
95170,YUL,Menzies Aviation,2025-09-21,90,52.0,8.0,False
95171,SIN,Swissport,2025-01-28,45,72.0,19.0,False
95172,NRT,Menzies Aviation,2025-05-11,45,65.0,29.0,False
95173,JFK,WFS,2025-06-22,120,55.0,12.0,True
95174,LHR,dnata,2025-12-02,60,57.0,4.0,False
95175,DXB,Menzies Aviation,2025-01-21,60,66.0,23.0,False
95176,FRA,WFS,2025-06-30,45,62.0,12.0,False
95177,SIN,Swissport,2025-10-14,90,74.0,18.0,False
95178,DXB,WFS,2025-02-27,120,47.0,-3.0,False
95179,SIN,dnata,2025-07-07,90,54.0,2.0,False
95180,SIN,Menzies Aviation,2025-04-23,45,77.0,-20.0,False
95181,FRA,dnata,2025-11-05,45,76.0,11.0,False
95182,NRT,WFS,2025-06-12,90,87.0,8.0,False
95183,YUL,WFS,2025-10-14,60,53.0,21.0,False
95184,DXB,dnata,2025-10-20,45,58.0,17.0,False
95185,JFK ,dnata,2025-03-31,120,45.0,22.0,False
95186,JFK,WFS,2025-01-03,45,61.0,9.0,False
95187,JFK,WFS,2025-07-23,60,84.0,24.0,False
95188,YUL,Menzies Aviation,2025-03-19,120,46.0,18.0,False
95189,YUL,Menzies,2025-10-30,45,73.0,20.0,False
95190, LHR,dnata,2025-06-26,90,95.0,4.0,False
95191,LHR,WFS,2025-01-11,60,70.0,34.0,False
95192,FRA,WFS,2025-06-23,90,65.0,13.0,False
95193,LHR,Swissport,2025-06-07,120,55.0,10.0,False
95194,JFK ,Swissport,2025-05-16,90,67.0,6.0,False
95195,LHR,Swissport,2025-11-06,60,67.0,9.0,False
95196,SIN,Menzies,2025-11-20,90,71.0,16.0,False
95197,YUL,Menzies Aviation,2025-08-09,90,81.0,6.0,False
95198,DXB,Swissport,2025-09-29,120,94.0,11.0,False
95199,NRT,WFS,2025-02-16,120,88.0,19.0,False
95200, LHR,Menzies,2025-08-13,60,71.0,20.0,False
95201,JFK,Swissport,2025-01-01,45,46.0,-4.0,False
95202,FRA,WFS,2025-04-22,120,66.0,28.0,False
95203,YUL,Menzies,2025-04-21,60,71.0,12.0,False
95204,DXB,dnata,2025-07-14,90,58.0,1.0,False
95205,LHR,Menzies,2025-08-13,60,18.0,15.0,True
95206,NRT,Menzies,2025-12-19,120,70.0,22.0,False
95207, LHR,Swissport,2025-10-22,120,52.0,7.0,False
95208,NRT,Menzies,2025-09-16,45,49.0,14.0,False
95209,SIN,Swissport,2025-01-27,120,59.0,24.0,False
95210,FRA,WFS,2025-06-27,60,69.0,16.0,False
95211,SIN,Menzies Aviation,2025-01-03,120,60.0,25.0,False
95212,FRA,Menzies,2025-06-15,90,58.0,9.0,False
95213,LHR,WFS,2025-04-14,120,33.0,25.0,False
95214,JFK,Menzies Aviation,2025-04-27,45,63.0,36.0,False
95215,JFK,dnata,2025-05-27,120,77.0,17.0,False
95216,yul,Swissport,2025-11-21,60,57.0,22.0,False
95217,LHR,dnata,2025-02-10,60,82.0,-1.0,False
95218,SIN,WFS,2025-07-20,60,55.0,18.0,False
95219,JFK,Swissport,2025-05-03,120,72.0,14.0,False
95220,FRA,Swissport,2025-01-03,90,64.0,14.0,False
95221,NRT,Menzies Aviation,2025-07-23,45,81.0,27.0,False
95222,FRA,Menzies,2025-01-05,120,56.0,12.0,False
95223,FRA,dnata,2025-03-31,90,41.0,16.0,False
95224,SIN,Swissport,2025-09-10,60,67.0,6.0,False
95225,LHR,WFS,2025-01-29,45,79.0,15.0,False
95226,YUL,Swissport,2025-09-12,45,91.0,2.0,False
95227,SIN,Menzies Aviation,2025-03-17,90,43.0,15.0,False
95228,YUL,dnata,2025-03-18,60,49.0,7.0,False
95229,NRT,Menzies Aviation,2025-07-06,120,59.0,17.0,False
95230,FRA,Menzies,2025-04-30,45,52.0,15.0,False
95231,NRT,WFS,2025-03-03,60,50.0,14.0,False
95232, LHR,Swissport,2025-04-23,45,46.0,16.0,False
95233,LHR,dnata,2025-04-07,120,37.0,14.0,False
95234,JFK,Menzies Aviation,2025-11-06,60,83.0,13.0,False
95235,YUL,Swissport,2025-06-10,90,73.0,12.0,True
95236,NRT,Swissport,2025-05-17,120,70.0,14.0,False
95237, LHR,Swissport,2025-07-05,60,40.0,3.0,False
95238,NRT,dnata,2025-03-16,60,64.0,18.0,False
95239,JFK,Menzies,2025-07-23,120,54.0,11.0,False
95240,YUL,Swissport,2025-09-23,60,70.0,13.0,False
95241,DXB,Swissport,2025-08-16,60,75.0,18.0,False
95242,SIN,Menzies Aviation,2025-10-29,45,87.0,7.0,False
95243,DXB,Menzies Aviation,2025-09-05,90,63.0,6.0,False
95244,SIN,Menzies,2025-06-28,120,50.0,18.0,False
95245,SIN,WFS,2025-07-07,90,66.0,17.0,False
95246,SIN,Menzies Aviation,2025-09-15,45,95.0,4.0,False
95247,JFK,dnata,2025-09-16,90,59.0,19.0,False
95248,NRT,WFS,2025-03-11,120,59.0,5.0,False
95249,SIN,Swissport,2025-03-08,120,48.0,20.0,False
95250,DXB,dnata,2025-11-15,60,65.0,26.0,False
95251,LHR,Swissport,2025-09-29,120,101.0,10.0,False
95252,JFK ,Menzies Aviation,2025-04-02,120,87.0,30.0,False
95253,YUL,Menzies,2025-11-03,60,52.0,11.0,False
95254,LHR,Menzies Aviation,2025-08-03,90,67.0,27.0,False
95255,JFK,Menzies,2025-10-26,90,53.0,35.0,False
95256,NRT,Menzies Aviation,2025-05-13,60,58.0,4.0,False
95257,JFK,dnata,2025-01-14,45,81.0,23.0,True
95258,LHR,Menzies Aviation,2025-05-20,90,56.0,7.0,False
95259,FRA,Menzies,2025-09-12,60,54.0,28.0,False
95260,FRA,Menzies,2025-12-24,60,72.0,16.0,False
95261,DXB,dnata,2025-01-30,45,73.0,9.0,False
95262,JFK ,Swissport,2025-03-16,90,54.0,21.0,False
95263,FRA,Swissport,2025-11-22,60,60.0,-12.0,False
95264,DXB,Swissport,2025-05-14,120,80.0,25.0,False
95265,JFK ,Swissport,2025-12-29,90,60.0,4.0,False
95266, LHR,Menzies Aviation,2025-06-19,60,84.0,13.0,False
95267,YUL,dnata,2025-10-25,60,62.0,10.0,False
95268,FRA,dnata,2025-11-17,45,63.0,14.0,False
95269,JFK,Swissport,2025-10-10,90,47.0,19.0,False
95270,LHR,WFS,2025-12-08,60,43.0,23.0,False
95271,FRA,Menzies,2025-03-14,45,57.0,8.0,False
95272,DXB,Swissport,2025-11-14,90,54.0,5.0,False
95273,LHR,WFS,2025-11-30,120,76.0,27.0,False
95274,YUL,Menzies Aviation,2025-05-22,45,65.0,13.0,False
95275, LHR,Swissport,2025-05-29,60,59.0,14.0,True
95276,FRA,Swissport,2025-01-10,90,90.0,17.0,False
95277,LHR,WFS,2025-09-14,120,71.0,8.0,False
95278,NRT,WFS,2025-07-21,90,53.0,18.0,False
95279,SIN,Menzies,2025-08-18,45,69.0,13.0,False
95280,JFK,Menzies Aviation,2025-03-30,45,65.0,24.0,False
95281,NRT,dnata,2025-06-01,60,52.0,26.0,False
95282,DXB,Swissport,2025-11-21,120,66.0,9.0,False
95283,LHR,dnata,2025-05-19,120,82.0,6.0,False
95284,DXB,Swissport,2025-08-18,45,49.0,13.0,False
95285,JFK,WFS,2025-04-21,45,64.0,22.0,False
95286,JFK,Menzies Aviation,2025-05-19,45,54.0,14.0,False
95287,NRT,WFS,2025-02-08,45,83.0,12.0,False
95288,JFK ,WFS,2025-04-20,60,69.0,14.0,False
95289,LHR,Menzies,2025-12-08,45,70.0,34.0,False
95290,LHR,dnata,2025-07-03,45,62.0,24.0,False
95291,FRA,dnata,2025-12-24,120,92.0,20.0,False
95292,NRT,WFS,2025-09-13,90,74.0,15.0,False
95293,FRA,Menzies,2025-02-10,60,54.0,17.0,False
95294, LHR,Swissport,2025-01-03,45,97.0,26.0,False
95295,SIN,WFS,2025-11-21,60,85.0,-2.0,False
95296,YUL,Menzies,2025-09-04,45,74.0,17.0,False
95297,FRA,dnata,2025-04-28,120,70.0,10.0,False
95298,YUL,dnata,2025-04-23,90,78.0,13.0,False
95299,YUL,Swissport,2025-09-16,45,64.0,18.0,False
95300,NRT,WFS,2025-12-23,120,83.0,5.0,False
95301,JFK,Swissport,2025-09-25,90,59.0,18.0,False
95302,NRT,Menzies,2025-03-03,90,70.0,4.0,False
95303,FRA,Swissport,2025-08-07,90,89.0,3.0,False
95304,NRT,Menzies Aviation,2025-07-22,60,86.0,22.0,False
95305,FRA,Menzies Aviation,2025-07-09,60,54.0,27.0,False
95306,SIN,dnata,2025-06-08,90,41.0,19.0,False
95307,JFK,Menzies,2025-01-15,120,42.0,19.0,False
95308,YUL,dnata,2025-05-19,120,59.0,25.0,False
95309,JFK,WFS,2025-06-21,45,63.0,13.0,False
95310,JFK,WFS,2025-10-12,120,56.0,8.0,False
95311,DXB,WFS,2025-03-22,45,59.0,21.0,False
95312,JFK,WFS,2025-03-29,60,,18.0,False
95313,SIN,dnata,2025-02-26,45,49.0,5.0,False
95314,FRA,Menzies,2025-06-13,45,36.0,10.0,False
95315,FRA,WFS,2025-07-24,60,69.0,17.0,False
95316,NRT,Swissport,2025-12-03,90,75.0,12.0,False
95317,SIN,Menzies Aviation,2025-04-23,120,76.0,23.0,False
95318,SIN,Menzies,2025-01-01,60,77.0,10.0,False
95319,JFK,WFS,2025-03-12,45,64.0,17.0,False
95320,YUL,Menzies,2025-12-30,90,84.0,17.0,False
95321,NRT,Menzies,2025-04-13,60,66.0,-2.0,True
95322,LHR,WFS,2025-03-13,120,40.0,11.0,False
95323,NRT,dnata,2025-06-29,90,71.0,11.0,False
95324,SIN,Menzies,2025-12-20,60,83.0,26.0,False
95325,DXB,Menzies Aviation,2025-04-18,90,62.0,4.0,False
95326,DXB,Menzies,2025-03-06,60,59.0,8.0,False
95327,yul,Menzies Aviation,2025-11-10,60,48.0,9.0,False
95328,JFK,Menzies,2025-03-02,90,59.0,27.0,False
95329,SIN,dnata,2025-06-22,90,92.0,21.0,False
95330,LHR,Menzies,2025-06-13,45,66.0,20.0,False
95331,JFK,Swissport,2025-07-17,45,59.0,23.0,False
95332,JFK,dnata,2025-12-12,120,56.0,20.0,False
95333,NRT,Menzies,2025-06-15,90,59.0,11.0,False
95334,FRA,Menzies Aviation,2025-05-06,45,49.0,19.0,False
95335,LHR,Swissport,2025-12-20,90,79.0,2.0,False
95336,JFK,Menzies,2025-11-25,60,69.0,28.0,False
95337,NRT,Swissport,2025-07-03,90,79.0,15.0,False
95338,FRA,Menzies Aviation,2025-11-20,45,,13.0,False
95339,JFK ,dnata,2025-01-05,90,68.0,28.0,False
95340,NRT,dnata,2025-04-07,120,44.0,11.0,False
95341,JFK,Menzies,2025-01-09,90,66.0,10.0,False
95342,LHR,dnata,2025-11-16,120,67.0,20.0,False
95343,JFK,Menzies Aviation,2025-01-05,90,81.0,9.0,False
95344,NRT,Swissport,2025-04-08,45,70.0,18.0,False
95345,LHR,Menzies,2025-08-24,60,99.0,18.0,False
95346,LHR,Menzies,2025-03-05,120,45.0,-1.0,False
95347,DXB,dnata,2025-12-20,45,62.0,30.0,False
95348,LHR,WFS,2025-08-12,120,44.0,23.0,False
95349,DXB,Menzies,2025-02-10,60,53.0,9.0,True
95350,NRT,Menzies Aviation,2025-10-23,60,43.0,7.0,False
95351,JFK ,Swissport,2025-01-16,120,67.0,30.0,False
95352,SIN,Menzies,2025-08-05,120,61.0,9.0,False
